lead_id,conversion_date,conversion_value,conversion_type
lead_010345,2025-10-22 04:31:08.440819,5370.32,Purchase
lead_010346,2025-11-06 09:16:08.440819,7054.3,Demo
lead_010347,2025-10-26 22:01:08.440819,3985.7,Trial
lead_010349,2025-11-20 04:14:08.440819,7010.47,Trial
lead_010352,2025-10-24 15:19:08.440819,2740.97,Demo
lead_010353,2025-10-24 05:02:08.440819,3581.3,Purchase
lead_010355,2025-11-02 11:14:08.440819,6996.84,Demo
lead_010359,2025-10-30 23:43:08.440819,1447.39,Trial
lead_010363,2025-10-23 22:52:08.440819,3823.34,Subscription
lead_010365,2025-10-31 07:19:08.440819,1012.82,Trial
lead_010369,2025-10-27 09:07:08.440819,8353.96,Subscription
lead_010372,2025-11-10 17:02:08.440819,1550.19,Subscription
lead_010373,2025-11-13 19:09:08.440819,1032.98,Purchase
lead_010377,2025-11-18 12:38:08.440819,3030.45,Demo
lead_010388,2025-11-14 16:03:08.440819,2877.45,Trial
lead_010389,2025-11-14 04:42:08.440819,8586.66,Trial
lead_010390,2025-11-01 03:50:08.440819,2666.09,Subscription
lead_010399,2025-10-28 05:56:08.440819,3380.51,Trial
lead_010401,2025-11-12 11:26:08.440819,4628.84,Demo
lead_010402,2025-10-29 05:23:08.440819,2687.36,Purchase
lead_010409,2025-11-21 00:17:08.440819,4471.57,Demo
lead_010410,2025-11-21 00:16:08.440819,7105.43,Subscription
lead_010414,2025-11-09 00:20:08.440819,9587.68,Trial
lead_010417,2025-11-04 14:23:08.440819,9549.56,Demo
lead_010420,2025-11-09 20:22:08.440819,2074.84,Subscription
lead_010429,2025-11-17 08:57:08.440819,5253.78,Subscription
lead_010433,2025-11-08 02:55:08.440819,9422.61,Purchase
lead_010434,2025-11-12 23:15:08.440819,6518.1,Trial
lead_010437,2025-11-15 05:31:08.440819,2110.96,Subscription
lead_010439,2025-11-14 22:59:08.440819,4631.15,Trial
lead_010442,2025-11-16 16:20:08.440819,6689.27,Trial
lead_010443,2025-10-29 14:56:08.440819,7829.16,Subscription
lead_010445,2025-10-31 03:04:08.440819,5504.14,Demo
lead_010447,2025-11-17 09:32:08.440819,4553.65,Demo
lead_010458,2025-11-03 20:47:08.440819,7485.6,Demo
lead_010461,2025-11-01 21:09:08.440819,3133.93,Subscription
lead_010464,2025-10-25 17:25:08.440819,6284.44,Demo
lead_010465,2025-11-10 09:57:08.440819,3475.71,Purchase
lead_010467,2025-11-13 22:17:08.440819,7142.96,Purchase
lead_010468,2025-11-12 23:54:08.440819,6084.2,Demo
lead_010471,2025-11-14 01:53:08.440819,2737.71,Demo
lead_010474,2025-11-22 07:34:08.440819,3943.52,Demo
lead_010475,2025-11-03 18:33:08.440819,6808.44,Trial
lead_010478,2025-11-11 10:26:08.440819,7540.04,Demo
lead_010481,2025-11-13 02:53:08.440819,6097.99,Subscription
lead_010493,2025-11-11 15:18:08.440819,5446.29,Subscription
lead_010494,2025-11-07 08:05:08.440819,7181.47,Trial
lead_010495,2025-11-14 17:39:08.440819,8087.69,Subscription
lead_010496,2025-10-30 18:36:08.440819,9595.52,Trial
lead_010499,2025-11-15 05:28:08.440819,1202.13,Purchase
lead_010504,2025-11-03 07:12:08.440819,7638.62,Purchase
lead_010509,2025-11-11 13:26:08.440819,6079.64,Trial
lead_010512,2025-11-12 07:50:08.440819,1539.72,Subscription
lead_010517,2025-11-07 11:19:08.440819,5878.65,Demo
lead_010521,2025-10-28 04:09:08.440819,8835.15,Purchase
lead_010524,2025-11-09 02:16:08.440819,3700.48,Purchase
lead_010525,2025-11-08 17:34:08.440819,9768.34,Trial
lead_010526,2025-10-27 13:11:08.440819,2565.09,Demo
lead_010529,2025-10-28 12:56:08.440819,4989.97,Subscription
lead_010533,2025-10-27 05:15:08.440819,6827.86,Demo
lead_010540,2025-11-14 19:29:08.440819,4647.93,Trial
lead_010545,2025-11-19 00:05:08.440819,2242.97,Purchase
lead_010546,2025-11-14 17:53:08.440819,9892.79,Subscription
lead_010550,2025-11-24 03:24:08.440819,4944.03,Subscription
lead_010564,2025-11-15 18:45:08.440819,7957.7,Demo
lead_010567,2025-11-03 17:55:08.440819,6301.17,Demo
lead_010571,2025-10-27 00:00:08.440819,9183.01,Trial
lead_010572,2025-11-09 17:14:08.440819,8338.09,Demo
lead_010574,2025-10-27 04:11:08.440819,8643.91,Subscription
lead_010577,2025-11-09 15:42:08.440819,1691.49,Trial
lead_010578,2025-11-21 23:03:08.440819,3541.62,Demo
lead_010591,2025-11-12 09:35:08.440819,4892.12,Trial
lead_010601,2025-11-22 06:44:08.440819,3092.99,Purchase
lead_010602,2025-11-20 16:01:08.440819,3197.94,Subscription
lead_010609,2025-11-09 10:03:08.440819,2564.66,Trial
lead_010613,2025-11-20 20:52:08.440819,8335.72,Trial
lead_010618,2025-11-13 19:13:08.440819,9631.6,Subscription
lead_010623,2025-11-24 12:19:08.440819,3080.66,Demo
lead_010627,2025-10-29 00:54:08.440819,6890.9,Demo
lead_010629,2025-11-09 07:12:08.440819,8414.0,Demo
lead_010632,2025-11-01 02:42:08.440819,3195.9,Trial
lead_010633,2025-11-18 14:34:08.440819,4506.94,Purchase
lead_010634,2025-11-18 12:27:08.440819,8850.16,Purchase
lead_010639,2025-11-08 06:45:08.440819,1737.05,Subscription
lead_010640,2025-11-09 15:25:08.440819,2691.65,Trial
lead_010647,2025-11-22 07:49:08.440819,7679.1,Subscription
lead_010649,2025-11-03 06:15:08.440819,5701.19,Subscription
lead_010651,2025-11-19 05:49:08.440819,7258.62,Trial
lead_010653,2025-11-05 10:08:08.440819,8495.3,Trial
lead_010655,2025-10-30 03:46:08.440819,5969.42,Subscription
lead_010662,2025-11-12 01:26:08.440819,7347.65,Trial
lead_010668,2025-11-10 14:29:08.440819,8148.71,Subscription
lead_010671,2025-11-15 01:15:08.440819,3040.08,Purchase
lead_010675,2025-11-09 06:39:08.440819,1461.01,Purchase
lead_010676,2025-11-12 14:51:08.440819,2028.27,Purchase
lead_010687,2025-11-01 12:58:08.440819,8361.94,Purchase
lead_010689,2025-11-20 20:05:08.440819,9677.1,Purchase
lead_010691,2025-10-30 19:18:08.440819,1342.68,Demo
lead_010692,2025-11-18 23:38:08.440819,1772.99,Demo
lead_010693,2025-11-13 02:38:08.440819,7229.3,Demo
lead_010697,2025-11-16 15:28:08.440819,6406.3,Trial
lead_010708,2025-11-19 11:28:08.440819,9895.16,Trial
lead_010709,2025-11-27 03:36:08.440819,2257.95,Demo
lead_010711,2025-11-11 12:57:08.440819,5145.62,Purchase
lead_010727,2025-11-24 14:47:08.440819,2537.09,Subscription
lead_010731,2025-11-18 20:39:08.440819,7005.27,Subscription
lead_010733,2025-11-15 21:49:08.440819,8489.28,Subscription
lead_010738,2025-11-08 02:50:08.440819,9291.13,Trial
lead_010741,2025-11-07 17:52:08.440819,2136.13,Trial
lead_010745,2025-11-09 15:42:08.440819,5416.79,Subscription
lead_010747,2025-11-13 15:55:08.440819,7943.64,Demo
lead_010749,2025-11-24 05:24:08.440819,1002.86,Trial
lead_010751,2025-11-26 19:07:08.440819,9201.47,Demo
lead_010755,2025-11-27 14:28:08.440819,1651.47,Demo
lead_010757,2025-11-13 16:37:08.440819,7160.64,Trial
lead_010771,2025-11-04 02:13:08.440819,7993.72,Purchase
lead_010774,2025-11-11 01:17:08.440819,1860.08,Purchase
lead_010781,2025-11-10 22:00:08.440819,7308.66,Subscription
lead_010782,2025-11-14 06:40:08.440819,8376.59,Purchase
lead_010784,2025-11-14 12:40:08.440819,1092.12,Trial
lead_010788,2025-11-17 01:08:08.440819,4258.27,Subscription
lead_010789,2025-11-11 18:31:08.440819,7013.5,Subscription
lead_010793,2025-11-23 12:33:08.440819,9135.28,Subscription
lead_010805,2025-11-17 11:30:08.440819,7861.53,Trial
lead_010810,2025-11-24 20:59:08.440819,9209.14,Trial
lead_010812,2025-11-24 16:34:08.440819,3799.77,Subscription
lead_010813,2025-11-03 22:30:08.440819,2663.28,Purchase
lead_010823,2025-11-08 03:03:08.440819,1563.6,Subscription
lead_010824,2025-11-07 23:02:08.440819,4512.35,Demo
lead_010828,2025-11-08 04:57:08.440819,7281.79,Subscription
lead_010835,2025-11-07 21:41:08.440819,6757.89,Trial
lead_010837,2025-11-11 08:17:08.440819,2926.64,Subscription
lead_010844,2025-11-07 16:02:08.440819,4701.24,Demo
lead_010851,2025-11-09 01:25:08.440819,8949.43,Purchase
lead_010854,2025-11-05 00:11:08.440819,7912.77,Trial
lead_010856,2025-11-27 00:05:08.440819,5568.88,Demo
lead_010862,2025-11-07 19:06:08.440819,6997.97,Purchase
lead_010863,2025-11-18 04:24:08.440819,4413.07,Purchase
lead_010864,2025-11-12 14:28:08.440819,5446.19,Trial
lead_010866,2025-11-17 01:27:08.440819,7826.63,Demo
lead_010869,2025-11-27 08:48:08.440819,8055.44,Subscription
lead_010873,2025-11-20 09:09:08.440819,8128.76,Trial
lead_010875,2025-11-23 07:43:08.440819,5621.48,Trial
lead_010879,2025-11-18 16:05:08.440819,6970.8,Trial
lead_010885,2025-11-11 06:24:08.440819,1940.66,Trial
lead_010890,2025-11-10 00:23:08.440819,2288.6,Subscription
lead_010900,2025-11-25 01:50:08.440819,5466.17,Trial
lead_010902,2025-11-12 21:17:08.440819,1714.01,Trial
lead_010904,2025-11-12 00:21:08.440819,6232.41,Demo
lead_010908,2025-11-13 00:57:08.440819,6396.31,Demo
lead_010909,2025-11-28 11:50:08.440819,9035.65,Subscription
lead_010911,2025-11-26 21:34:08.440819,8465.97,Purchase
lead_010915,2025-11-08 09:01:08.440819,4480.31,Trial
lead_010925,2025-11-03 08:42:08.440819,4586.58,Purchase
lead_010926,2025-11-12 01:19:08.440819,3302.4,Purchase
lead_010928,2025-11-16 20:58:08.440819,2778.76,Purchase
lead_010930,2025-11-20 15:23:08.440819,4379.57,Demo
lead_010937,2025-11-16 23:46:08.440819,9388.3,Demo
lead_010940,2025-12-01 00:13:08.440819,1427.52,Trial
lead_010941,2025-11-29 03:30:08.440819,7652.73,Subscription
lead_010944,2025-11-08 12:07:08.440819,6123.1,Purchase
lead_010945,2025-11-27 23:48:08.440819,6006.55,Trial
lead_010947,2025-11-27 19:59:08.440819,5128.67,Trial
lead_010950,2025-11-25 00:40:08.440819,9007.58,Trial
lead_010955,2025-11-05 10:44:08.440819,9292.23,Subscription
lead_010960,2025-11-11 10:04:08.440819,5400.87,Demo
lead_010961,2025-11-19 07:52:08.440819,4053.05,Trial
lead_010962,2025-11-24 19:48:08.440819,1904.46,Demo
lead_010964,2025-11-30 00:01:08.440819,1958.31,Subscription
lead_010967,2025-11-06 03:18:08.440819,2303.68,Subscription
lead_010968,2025-11-08 10:45:08.440819,1884.82,Subscription
lead_010969,2025-11-23 13:31:08.440819,7935.37,Demo
lead_010971,2025-12-02 19:33:08.440819,2589.42,Purchase
lead_010972,2025-11-26 20:16:08.440819,1643.73,Subscription
lead_010973,2025-11-07 18:35:08.440819,1376.86,Subscription
lead_010976,2025-11-30 20:05:08.440819,6338.13,Subscription
lead_010983,2025-12-02 14:37:08.440819,6337.97,Demo
lead_010985,2025-12-01 23:38:08.440819,3900.71,Trial
lead_010987,2025-11-25 20:04:08.440819,3445.21,Subscription
lead_010988,2025-11-28 10:38:08.440819,8028.13,Purchase
lead_010997,2025-11-19 03:41:08.440819,6789.46,Subscription
lead_010999,2025-11-27 23:48:08.440819,2123.17,Subscription
lead_011001,2025-11-11 13:09:08.440819,8316.48,Demo
lead_011015,2025-11-14 23:58:08.440819,3059.46,Subscription
lead_011016,2025-11-22 06:16:08.440819,3111.56,Demo
lead_011017,2025-11-15 08:58:08.440819,7836.16,Demo
lead_011021,2025-11-18 04:49:08.440819,9795.33,Demo
lead_011022,2025-11-26 20:47:08.440819,5689.29,Subscription
lead_011026,2025-11-21 01:18:08.440819,7845.47,Trial
lead_011031,2025-11-09 07:24:08.440819,9793.61,Demo
lead_011036,2025-11-10 11:30:08.440819,7118.72,Demo
lead_011049,2025-11-08 11:48:08.440819,1765.78,Purchase
lead_011050,2025-11-15 17:21:08.440819,9676.48,Purchase
lead_011053,2025-11-25 03:55:08.440819,6190.24,Demo
lead_011056,2025-11-15 21:55:08.440819,3782.74,Trial
lead_011071,2025-12-03 05:55:08.440819,8937.92,Demo
lead_011072,2025-11-25 20:50:08.440819,5085.54,Subscription
lead_011081,2025-11-09 16:14:08.440819,5371.89,Demo
lead_011086,2025-11-22 10:22:08.440819,1634.25,Subscription
lead_011097,2025-11-07 07:22:08.440819,2398.38,Subscription
lead_011104,2025-11-25 13:01:08.440819,6659.74,Subscription
lead_011108,2025-11-22 20:59:08.440819,5256.93,Purchase
lead_011118,2025-11-22 20:20:08.440819,8780.08,Subscription
lead_011123,2025-11-19 07:39:08.440819,1216.73,Trial
lead_011131,2025-12-01 06:26:08.440819,1337.07,Subscription
lead_011135,2025-11-10 17:20:08.440819,4642.51,Purchase
lead_011138,2025-11-30 20:14:08.440819,9628.05,Demo
lead_011140,2025-11-15 09:51:08.440819,6800.84,Demo
lead_011141,2025-11-07 23:49:08.440819,6134.56,Purchase
lead_011143,2025-11-16 22:14:08.440819,2661.38,Trial
lead_011146,2025-11-16 09:22:08.440819,8185.64,Demo
lead_011150,2025-11-18 00:45:08.440819,1250.73,Subscription
lead_011151,2025-11-28 12:38:08.440819,4637.18,Trial
lead_011152,2025-11-19 04:41:08.440819,1635.48,Demo
lead_011154,2025-11-24 17:22:08.440819,9990.11,Demo
lead_011156,2025-11-27 18:06:08.440819,9601.87,Subscription
lead_011159,2025-11-10 10:20:08.440819,3531.6,Demo
lead_011166,2025-11-26 04:32:08.440819,4302.98,Purchase
lead_011167,2025-11-19 10:53:08.440819,9387.43,Demo
lead_011177,2025-11-08 16:14:08.440819,9032.3,Subscription
lead_011179,2025-12-01 03:43:08.440819,3491.38,Subscription
lead_011184,2025-11-22 21:03:08.440819,7167.03,Subscription
lead_011187,2025-11-24 04:43:08.440819,7875.29,Trial
lead_011189,2025-11-23 17:15:08.440819,1337.24,Purchase
lead_011191,2025-12-02 07:46:08.440819,5034.37,Purchase
lead_011193,2025-11-08 10:44:08.440819,1052.62,Purchase
lead_011196,2025-11-21 18:57:08.440819,5145.02,Demo
lead_011200,2025-11-11 11:19:08.440819,9613.84,Trial
lead_011206,2025-11-29 02:17:08.440819,4400.64,Subscription
lead_011210,2025-11-23 16:21:08.440819,6233.47,Subscription
lead_011213,2025-11-12 13:03:08.440819,6544.84,Purchase
lead_011216,2025-11-28 05:37:08.440819,9424.71,Subscription
lead_011224,2025-12-03 03:07:08.440819,1565.25,Subscription
lead_011226,2025-11-10 08:59:08.440819,5786.48,Subscription
lead_011241,2025-11-19 10:38:08.440819,5474.21,Purchase
lead_011252,2025-11-28 19:47:08.440819,1430.16,Subscription
lead_011253,2025-11-09 06:24:08.440819,5006.45,Trial
lead_011254,2025-12-01 04:50:08.440819,8895.13,Trial
lead_011258,2025-12-01 14:18:08.440819,2879.48,Subscription
lead_011262,2025-11-22 10:25:08.440819,6828.24,Trial
lead_011267,2025-11-15 01:58:08.440819,8128.48,Trial
lead_011270,2025-11-25 16:58:08.440819,4433.29,Purchase
lead_011271,2025-11-08 18:20:08.440819,6416.71,Demo
lead_011273,2025-11-19 04:58:08.440819,8266.73,Subscription
lead_011276,2025-11-14 22:27:08.440819,8921.09,Purchase
lead_011278,2025-11-28 04:41:08.440819,5311.4,Demo
lead_011279,2025-11-29 12:00:08.440819,4635.04,Trial
lead_011282,2025-11-09 01:54:08.440819,5211.25,Trial
lead_011286,2025-11-14 08:47:08.440819,3210.52,Purchase
lead_011288,2025-11-10 01:14:08.440819,9444.14,Demo
lead_011291,2025-11-17 22:13:08.440819,2467.09,Subscription
lead_011296,2025-12-02 21:25:08.440819,9688.71,Trial
lead_011297,2025-11-19 10:02:08.440819,4487.72,Subscription
lead_011298,2025-11-16 12:11:08.440819,8862.07,Subscription
lead_011299,2025-12-01 19:38:08.440819,3383.35,Demo
lead_011308,2025-11-16 10:12:08.440819,2936.62,Subscription
lead_011317,2025-11-25 19:26:08.440819,2491.79,Subscription
lead_011318,2025-11-26 01:18:08.440819,4625.46,Trial
lead_011319,2025-11-29 12:38:08.440819,6228.99,Demo
lead_011326,2025-11-15 12:09:08.440819,6220.14,Trial
lead_011330,2025-11-29 21:18:08.440819,4612.29,Subscription
lead_011333,2025-11-13 22:52:08.440819,9833.65,Trial
lead_011335,2025-11-22 01:42:08.440819,8441.98,Purchase
lead_011338,2025-11-10 04:32:08.440819,7308.31,Trial
lead_011344,2025-11-18 11:38:08.440819,6158.46,Trial
lead_011357,2025-11-15 05:46:08.440819,7214.01,Demo
lead_011358,2025-11-26 07:34:08.440819,3529.06,Purchase
lead_011362,2025-12-01 14:47:08.440819,7924.2,Purchase
lead_011364,2025-12-02 21:45:08.440819,2186.97,Subscription
lead_011371,2025-11-17 04:55:08.440819,6490.42,Subscription
lead_011373,2025-11-17 15:16:08.440819,3612.56,Demo
lead_011374,2025-11-18 16:46:08.440819,8997.56,Subscription
lead_011376,2025-11-12 20:23:08.440819,3287.35,Subscription
lead_011377,2025-11-25 14:25:08.440819,7603.4,Demo
lead_011380,2025-12-02 17:45:08.440819,5639.84,Purchase
lead_011386,2025-11-17 06:06:08.440819,7266.66,Purchase
lead_011391,2025-12-02 05:08:08.440819,9204.9,Purchase
lead_011416,2025-11-30 17:17:08.440819,2202.51,Subscription
lead_011417,2025-11-25 21:47:08.440819,1741.84,Trial
lead_011419,2025-11-29 12:56:08.440819,6400.58,Trial
lead_011423,2025-11-14 20:59:08.440819,1319.61,Trial
lead_011424,2025-12-02 16:39:08.440819,4511.72,Subscription
lead_011427,2025-12-02 04:48:08.440819,3758.65,Trial
lead_011431,2025-11-20 18:24:08.440819,2280.47,Demo
lead_011434,2025-11-24 21:16:08.440819,2884.21,Trial
lead_011440,2025-11-27 22:46:08.440819,7336.95,Purchase
lead_011442,2025-11-17 01:14:08.440819,2698.16,Demo
lead_011446,2025-11-27 10:34:08.440819,1361.08,Subscription
lead_011447,2025-11-18 10:07:08.440819,4956.69,Subscription
lead_011461,2025-11-25 00:38:08.440819,3735.03,Demo
lead_011464,2025-11-30 06:42:08.440819,4575.55,Trial
lead_011467,2025-12-01 10:00:08.440819,2567.9,Purchase
lead_011468,2025-11-30 06:25:08.440819,6732.62,Purchase
lead_011472,2025-12-01 10:45:08.440819,5536.78,Trial
lead_011474,2025-11-19 13:53:08.440819,6934.98,Demo
lead_011477,2025-11-15 14:03:08.440819,1010.5,Trial
lead_011481,2025-11-24 15:49:08.440819,5679.2,Purchase
lead_011482,2025-11-22 18:03:08.440819,9102.94,Demo
lead_011484,2025-11-13 19:08:08.440819,5960.5,Purchase
lead_011489,2025-11-14 14:21:08.440819,9834.88,Purchase
lead_011494,2025-12-02 07:43:08.440819,3000.45,Purchase
lead_011495,2025-12-02 18:54:08.440819,4718.29,Subscription
lead_011498,2025-11-22 23:26:08.440819,7645.9,Demo
lead_011504,2025-11-13 04:28:08.440819,3309.57,Purchase
lead_011505,2025-11-28 14:35:08.440819,9197.34,Subscription
lead_011511,2025-11-14 18:30:08.440819,5727.54,Trial
lead_011518,2025-11-19 01:14:08.440819,8077.44,Demo
lead_011521,2025-11-19 07:13:08.440819,4937.16,Purchase
lead_011523,2025-11-14 12:42:08.440819,5394.09,Demo
lead_011524,2025-11-18 22:28:08.440819,5398.88,Purchase
lead_011525,2025-11-27 21:26:08.440819,4639.87,Demo
lead_011529,2025-11-20 06:16:08.440819,2659.31,Purchase
lead_011533,2025-11-28 03:03:08.440819,9093.06,Trial
lead_011534,2025-11-26 09:12:08.440819,4633.42,Trial
lead_011536,2025-11-27 01:38:08.440819,4130.67,Purchase
lead_011538,2025-11-21 07:05:08.440819,5754.35,Trial
lead_011542,2025-11-18 07:58:08.440819,7722.14,Trial
lead_011546,2025-11-29 23:49:08.440819,8846.72,Purchase
lead_011547,2025-11-19 23:47:08.440819,5454.54,Purchase
lead_011548,2025-12-02 00:52:08.440819,9800.37,Demo
lead_011549,2025-11-20 13:19:08.440819,6059.33,Subscription
lead_011551,2025-12-02 17:58:08.440819,3286.87,Subscription
lead_011554,2025-11-15 07:26:08.440819,6508.3,Purchase
lead_011556,2025-12-03 13:36:08.440819,5364.64,Subscription
lead_011557,2025-11-18 00:47:08.440819,9791.41,Subscription
lead_011570,2025-11-24 21:10:08.440819,6781.27,Subscription
lead_011578,2025-11-17 03:48:08.440819,7625.01,Trial
lead_011583,2025-11-19 19:16:08.440819,5681.07,Demo
lead_011592,2025-11-20 02:19:08.440819,2567.63,Demo
lead_011593,2025-11-18 19:25:08.440819,1440.91,Trial
lead_011600,2025-11-20 19:32:08.440819,8604.82,Demo
lead_011601,2025-12-02 13:07:08.440819,6162.66,Trial
lead_011604,2025-11-20 23:35:08.440819,1352.62,Purchase
lead_011605,2025-11-26 23:12:08.440819,5782.03,Subscription
lead_011608,2025-11-15 21:08:08.440819,1825.84,Purchase
lead_011614,2025-12-03 13:38:08.440819,2718.77,Trial
lead_011615,2025-11-21 08:24:08.440819,5825.12,Demo
lead_011618,2025-11-26 16:28:08.440819,7618.23,Subscription
lead_011619,2025-11-17 11:41:08.440819,5400.47,Demo
lead_011621,2025-11-23 02:23:08.440819,3504.23,Trial
lead_011625,2025-11-16 17:07:08.440819,2547.19,Trial
lead_011627,2025-11-28 22:06:08.440819,6906.55,Demo
lead_011646,2025-11-27 01:14:08.440819,8749.45,Purchase
lead_011647,2025-11-29 07:25:08.440819,3723.77,Subscription
lead_011648,2025-11-20 00:35:08.440819,7511.03,Purchase
lead_011657,2025-11-25 03:06:08.440819,9884.54,Trial
lead_011663,2025-11-29 12:11:08.440819,3356.85,Purchase
lead_011666,2025-11-18 09:41:08.440819,1691.23,Trial
lead_011667,2025-11-26 08:14:08.440819,5395.71,Purchase
lead_011668,2025-11-22 17:13:08.440819,7260.81,Subscription
lead_011672,2025-11-28 00:31:08.440819,6483.32,Subscription
lead_011673,2025-11-29 15:20:08.440819,9580.57,Purchase
lead_011674,2025-11-28 03:40:08.440819,2018.75,Subscription
lead_011678,2025-11-17 22:45:08.440819,4204.9,Purchase
lead_011679,2025-11-22 02:38:08.440819,5562.77,Purchase
lead_011685,2025-11-30 16:16:08.440819,9700.35,Purchase
lead_011687,2025-11-22 08:16:08.440819,9818.09,Purchase
lead_011689,2025-11-19 22:29:08.440819,3079.06,Purchase
lead_011696,2025-11-25 15:56:08.440819,4521.49,Demo
lead_011699,2025-11-30 12:46:08.440819,2793.93,Subscription
lead_011707,2025-11-30 21:51:08.440819,3756.88,Subscription
lead_011709,2025-11-23 19:44:08.440819,2330.04,Demo
lead_011715,2025-11-18 22:07:08.440819,4896.25,Subscription
lead_011724,2025-11-23 01:02:08.440819,2624.86,Subscription
lead_011725,2025-11-21 00:17:08.440819,8653.57,Demo
lead_011732,2025-12-03 14:40:08.440819,4141.52,Purchase
lead_011737,2025-12-02 00:48:08.440819,2997.4,Demo
lead_011743,2025-12-02 21:10:08.440819,2302.92,Trial
lead_011746,2025-11-21 07:44:08.440819,7739.84,Trial
lead_011759,2025-11-24 17:24:08.440819,7072.66,Trial
lead_011768,2025-11-27 12:28:08.440819,9119.77,Purchase
lead_011781,2025-12-02 15:45:08.440819,4154.49,Demo
lead_011784,2025-11-26 20:02:08.440819,6551.18,Subscription
